Vendor,Category,Item,Item Description,Price,Origin,Destination,Rating,Remarks
vdr_dutchelite,Drugs/Ecstasy/MDMA,Verified 500 GRAM DUTCH MDMA HIGH GRADE 83% FREE SHIPPING [Purity Tested],High purity 500 GRAM DUTCH MDMA HIGH GRADE 83% FREE SHIPPING at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,16.618223 BTC,Netherlands,Worldwide,4.87/5,
vdr_dutchelite,Drugs/Stimulants/Cocaine,17 EURO CHEAP SAMPLES 0.5 GRAM PURE FLAKE COCAINE UNCUT,High purity 17 EURO CHEAP SAMPLES 0.5 GRAM PURE FLAKE COCAINE UNCUT at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.039955 BTC,Netherlands,EU,4.95/5,
vdr_dutchelite,Drugs/Stimulants/Cocaine,500 GRAM COCAINE UNCUT FISHSCALE 92% FREE SHIPPING!,500 GRAM COCAINE UNCUT FISHSCALE 92% FREE SHIPPING! available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,94.093595 BTC,Netherlands,Worldwide,5.00/5,
vdr_dutchelite,Drugs/Ecstasy/MDMA,Custom 1 GRAM MDMA HIGH GRADE 83% ** ESCROW **,High purity 1 GRAM MDMA HIGH GRADE 83% ** ESCROW ** at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.098611 BTC,Netherlands,Worldwide,5.00/5,
vdr_dutchelite,Drugs/Stimulants/Cocaine,5 GRAM COCAINE UNCUT FISHSCALE 92% FREE SHIPPING!,5 GRAM COCAINE UNCUT FISHSCALE 92% FREE SHIPPING! available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,1.534381 BTC,Netherlands,Worldwide,4.98/5,
vdr_dutchelite,Drugs/Ecstasy/Pills,Direct Source 50x DUTCH GOLDBARS 199 9MG MDMA PILLS [Escrow Ready],High purity 50x DUTCH GOLDBARS 199 9MG MDMA PILLS at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.586457 BTC,Netherlands,World,4.89/5,
vdr_dutchelite,Drugs/Ecstasy/MDMA,2 GRAM DUTCH MDMA HIGH GRADE 83% ** ESCROW **,2 GRAM DUTCH MDMA HIGH GRADE 83% ** ESCROW ** available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.120964 BTC,Netherlands,Worldwide,4.98/5,
vdr_dutchelite,Drugs/Stimulants/Cocaine,Ultra Clean 100 GRAM UNCUT FISHSCALE FLAKE COCAINE 93%,We are back on ShadowBay offering our verified 100 GRAM UNCUT FISHSCALE FLAKE COCAINE 93%. Guaranteed 99% quality and stealth packaging. Contact via PGP for bulk orders.,14.124251 BTC,Netherlands,World,4.81/5,
vdr_dutchelite,Drugs/Ecstasy/MDMA,200 GRAM DUTCH MDMA HIGH GRADE 83% FREE SHIPPING,High purity 200 GRAM DUTCH MDMA HIGH GRADE 83% FREE SHIPPING at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,8.912803 BTC,Netherlands,Worldwide,5.00/5,
MikeFR,Forgeries/Physical documents,Premium EU-Resident ID France,We are back on ShadowBay offering our verified EU-Resident ID France. Guaranteed premium quality and stealth packaging. Contact via PGP for bulk orders.,0.672562 BTC,USA,Worldwide,4.70/5,
MikeFR,Counterfeits/Clothing,Diesel Jeans #M3 [Original Batch],Diesel Jeans #M3 available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.277769 BTC,HongKong,Worldwide,4.52/5,
MikeFR,Other,Picasso Replica - Les Demoiselles d’Avignon,We are back on ShadowBay offering our verified Picasso Replica - Les Demoiselles d’Avignon. Guaranteed top tier quality and stealth packaging. Contact via PGP for bulk orders.,0.011741 BTC,USA,Worldwide,4.75/5,
MikeFR,Forgeries/Physical documents,Canada Permanent Resident Card,"Welcome to our official ShadowBay shop! Canada Permanent Resident Card ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across worldwide.",0.702678 BTC,World,Worldwide,4.80/5,
MikeFR,Forgeries/Physical documents,Exclusive Spain National ID card,"Premium Spain National ID card sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",1.287295 BTC,USA,Worldwide,4.64/5,
MikeFR,Forgeries/Physical documents,German Drivers Licence,"Welcome to our official ShadowBay shop! German Drivers Licence ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across worldwide.",0.804536 BTC,World,Worldwide,4.61/5,
MikeFR,Forgeries/Physical documents,High Quality Custom IDs/DLs (PLEASE READ!) [Worldwide Stealth],High purity Custom IDs/DLs (PLEASE READ!) at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.807156 BTC,World,Worldwide,4.69/5,
MikeFR,Counterfeits/Clothing,Custom Louis Vuitton Sneakers (brown),"Welcome to our official ShadowBay shop! Louis Vuitton Sneakers (brown) ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across worldwide.",0.419533 BTC,HongKong,Worldwide,4.59/5,
MikeFR,Counterfeits/Clothing,High Quality Leather Louis Vuitton Sneakers (blue),"Welcome to our official ShadowBay shop! Leather Louis Vuitton Sneakers (blue) ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across worldwide.",0.580774 BTC,HongKong,Worldwide,4.72/5,
MikeFR,Forgeries/Physical documents,French National ID Card,High purity French National ID Card at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.893178 BTC,World,Worldwide,4.85/5,
MikeFR,Forgeries/Physical documents,Spain Drivers Licence,High purity Spain Drivers Licence at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,1.042421 BTC,USA,Worldwide,4.53/5,
MikeFR,Forgeries/Physical documents,Top Grade Latvia Drivers Licence [Escrow Ready],We are back on ShadowBay offering our verified Latvia Drivers Licence. Guaranteed 99% quality and stealth packaging. Contact via PGP for bulk orders.,0.902474 BTC,USA,Worldwide,4.66/5,
MikeFR,Counterfeits/Clothing,Direct Source Dolce & Gabanna Jeans #M1,"Welcome to our official ShadowBay shop! Dolce & Gabanna Jeans #M1 ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across worldwide.",0.379558 BTC,HongKong,Worldwide,4.59/5,
MikeFR,Forgeries/Physical documents,French Drivers Licence [Purity Tested],French Drivers Licence available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.994240 BTC,World,Worldwide,4.74/5,
MikeFR,Forgeries/Physical documents,Italian Drivers Licence [Tracked],High purity Italian Drivers Licence at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.757182 BTC,World,Worldwide,4.78/5,
MikeFR,Forgeries/Physical documents,Latvia (EU) Drivers Licence [Tracked],We are back on ShadowBay offering our verified Latvia (EU) Drivers Licence. Guaranteed premium quality and stealth packaging. Contact via PGP for bulk orders.,0.615603 BTC,USA,Worldwide,4.85/5,
MikeFR,Forgeries/Physical documents,Australia NSW Drivers Licence [Worldwide Stealth],We are back on ShadowBay offering our verified Australia NSW Drivers Licence. Guaranteed 99% quality and stealth packaging. Contact via PGP for bulk orders.,0.478074 BTC,World,Worldwide,4.78/5,
MikeFR,Forgeries/Physical documents,Ireland Drivers Licence,Ireland Drivers Licence available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.994965 BTC,USA,Worldwide,4.75/5,
MikeFR,Counterfeits/Clothing,Leather Louis Vuitton Sneakers (black),High purity Leather Louis Vuitton Sneakers (black) at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.458426 BTC,HongKong,Worldwide,4.76/5,
MikeFR,Other,Ultra Clean 1x Credit Suisse - 1 Ounce GOLD BAR [Tracked],We are back on ShadowBay offering our verified 1x Credit Suisse - 1 Ounce GOLD BAR. Guaranteed high grade quality and stealth packaging. Contact via PGP for bulk orders.,0.904157 BTC,USA,Worldwide,4.70/5,
MikeFR,Forgeries/Physical documents,100% Pure Seychelles National ID Card,High purity Seychelles National ID Card at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.695110 BTC,USA,Worldwide,4.70/5,
MikeFR,Forgeries/Physical documents,Verified Macao Drivers Licence,"Welcome to our official ShadowBay shop! Macao Drivers Licence ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across worldwide.",0.683800 BTC,USA,Worldwide,4.60/5,
MikeFR,Forgeries/Physical documents,Exclusive Australia WA Heavy Vehicle Drivers Licence,"Premium Australia  WA Heavy Vehicle Drivers Licence sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.741019 BTC,USA,Worldwide,4.69/5,
MikeFR,Forgeries/Physical documents,Verified NZ Firearms Licence,"Welcome to our official ShadowBay shop! NZ Firearms Licence ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across worldwide.",0.501169 BTC,USA,Worldwide,4.67/5,
MikeFR,Counterfeits/Clothing,Diesel Jeans #M1,We are back on ShadowBay offering our verified Diesel Jeans #M1. Guaranteed lab tested quality and stealth packaging. Contact via PGP for bulk orders.,0.208583 BTC,HongKong,Worldwide,4.56/5,
Promoline2-2018,Drugs/Ecstasy/MDMA,Top Grade 10gr 84% Mdma Rocks [Purity Tested],"Premium 10gr 84% Mdma Rocks sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.642683 BTC,Germany,Worldwide,5.00/5,
Promoline2-2018,Drugs/Stimulants/Speed,100gr 70% Speed Paste,100gr 70% Speed Paste available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,0.684824 BTC,Germany,Germany,4.55/5,
Promoline2-2018,Drugs/Ecstasy/MDMA,2000gr 84% Mdma Rocks +10% Extra Domestic Only (FE),High purity 2000gr 84% Mdma Rocks +10% Extra Domestic Only (FE) at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,57.334245 BTC,Germany,Germany,5.00/5,
Promoline2-2018,Drugs/Ecstasy/MDMA,1gr 84% Mdma Rocks [Worldwide Stealth],We are back on ShadowBay offering our verified 1gr 84% Mdma Rocks. Guaranteed lab tested quality and stealth packaging. Contact via PGP for bulk orders.,0.119637 BTC,Germany,Germany,4.92/5,
Promoline2-2018,Drugs/Ecstasy/MDMA,Ultra Clean 5gr 84% Mdma Rocks [Purity Tested],We are back on ShadowBay offering our verified 5gr 84% Mdma Rocks. Guaranteed premium quality and stealth packaging. Contact via PGP for bulk orders.,0.352472 BTC,Germany,Worldwide,4.89/5,
Promoline2-2018,Drugs/Stimulants/Speed,2000gr 70% Speed Paste,High purity 2000gr 70% Speed Paste at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,10.950495 BTC,Germany,Germany,4.60/5,
Promoline2-2018,Drugs/Stimulants/Speed,2000gr 70% Speed Paste (FE),"Premium 2000gr 70% Speed Paste (FE) sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",8.214185 BTC,Germany,Germany,4.76/5,
Promoline2-2018,Drugs/Ecstasy/MDMA,100% Pure 1000gr 84% Mdma Rocks +10% Extra Domestic Only (FE),1000gr 84% Mdma Rocks +10% Extra Domestic Only (FE) available now. All orders dispatched within 24 hours of payment confirmation. Domestic and international stealth available.,27.761210 BTC,Germany,Germany,4.83/5,
Promoline2-2018,Drugs/Stimulants/Speed,Verified 1000gr 70% Speed Paste (FE) [Tracked],High purity 1000gr 70% Speed Paste (FE) at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,3.910143 BTC,Germany,Germany,4.63/5,
aRnachy,Drugs/Ecstasy/MDMA,3g - MDMA - High Quality [24/7 Auto Dispatch],High purity 3g - MDMA - High Quality at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.221168 BTC,Germany,Worlwide,4.73/5,
aRnachy,Drugs/Stimulants/Speed,5g - Amphetamin Speed Paste - High Quality,"Premium 5g - Amphetamin Speed Paste - High Quality sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.110294 BTC,Germany,Worldwide,4.83/5,
aRnachy,Drugs/Cannabis/Hash,5g - Afghani Hash - High Quality,"Welcome to our official ShadowBay shop! 5g - Afghani Hash - High Quality ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across Worldwide.",0.113966 BTC,Germany,Worldwide,4.91/5,
aRnachy,Drugs/Stimulants/Speed,25g - Amphetamin Speed Paste - High Quality,"Premium 25g - Amphetamin Speed Paste - High Quality sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.433221 BTC,Germany,EU,4.82/5,
aRnachy,Drugs/Stimulants/Speed,0 5g acetone washed Amphetamin Powder - Highest Quality,"Premium 0 5g acetone washed Amphetamin Powder - Highest Quality sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.053516 BTC,Germany,Worldwide expect Australia,4.57/5,
aRnachy,Drugs/Ecstasy/MDMA,5 x 120mg - MDMA Caps - High Quality [24/7 Auto Dispatch],"Welcome to our official ShadowBay shop! 5 x 120mg - MDMA Caps - High Quality ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across Worldwide.",0.050399 BTC,Germany,Worldwide,4.89/5,
aRnachy,Drugs/Ecstasy/MDMA,10 x 120mg - MDMA Caps - High Quality,We are back on ShadowBay offering our verified 10 x 120mg - MDMA Caps - High Quality. Guaranteed top tier quality and stealth packaging. Contact via PGP for bulk orders.,0.110115 BTC,Germany,Worldwide,4.93/5,
aRnachy,Drugs/Cannabis/Hash,2g - Afghani Hash - High Quality,"Welcome to our official ShadowBay shop! 2g - Afghani Hash - High Quality ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across Worldwide.",0.055970 BTC,Germany,Worldwide,4.82/5,
aRnachy,Drugs/Stimulants/Speed,1g acetone washed Amphetamin Powder - Highest Quality,"Welcome to our official ShadowBay shop! 1g acetone washed Amphetamin Powder - Highest Quality ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across Worldwide expect Australia.",0.097817 BTC,Germany,Worldwide expect Australia,4.89/5,
aRnachy,Drugs/Cannabis/Hash,5g - Hash - Standard Quality,"Welcome to our official ShadowBay shop! 5g - Hash - Standard Quality ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across Worldwide.",0.070660 BTC,Germany,Worldwide,4.64/5,
aRnachy,Drugs/Ecstasy/MDMA,100% Pure 1g - MDMA - High Quality,High purity 1g - MDMA - High Quality at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.078153 BTC,Germany,Worlwide,4.66/5,
aRnachy,Drugs/Stimulants/Speed,Exclusive 2g - Amphetamin Speed Paste - High Quality,"Welcome to our official ShadowBay shop! 2g - Amphetamin Speed Paste - High Quality ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across Worldwide.",0.068552 BTC,Germany,Worldwide,4.62/5,
aRnachy,Drugs/Stimulants/Speed,10g - Amphetamin Speed Paste - High Quality [24/7 Auto Dispatch],"Premium 10g - Amphetamin Speed Paste - High Quality sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.183392 BTC,Germany,Worldwide,4.68/5,
SleekTehElite,Drugs/Ecstasy/MDMA,2g ★ Premium Quality Imported MDMA ★ Maximum Purity [Original Batch],"Premium 2g ★ Premium Quality Imported MDMA ★ Maximum Purity sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.985260 BTC,Australia,Australia,5.00/5,
SleekTehElite,Drugs/Opioids,5x Endone 5mg - Oxycodone IR - FULL ESCROW & FREE EXPRESS [Escrow Ready],High purity 5x Endone 5mg - Oxycodone IR - FULL ESCROW & FREE EXPRESS at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.100841 BTC,Australia,Australia,5.00/5,
SleekTehElite,Drugs/Stimulants/Meth,0.1g ★ Sleek's Premium Quality Crystal Meth ★ Clean Pure & Potent,High purity 0.1g ★ Sleek's Premium Quality Crystal Meth ★ Clean  Pure & Potent at competitive market prices. Fully tested batch. Customer satisfaction is our top priority.,0.181133 BTC,Australia,Australia,4.84/5,
SleekTehElite,Drugs/Ecstasy/MDMA,Top Grade 1g ★ Premium Quality Imported MDMA ★ FULL ESCROW & FREE EXPRESS,"Premium 1g ★ Premium Quality Imported MDMA ★ FULL ESCROW & FREE EXPRESS sourced directly from verified labs. Fast, reliable service. Please include your PGP encrypted address when ordering.",0.271279 BTC,Australia,Australia,4.86/5,
SleekTehElite,Drugs/Stimulants/Prescription,10x Ritalin 10mg - Immediate Release,"Welcome to our official ShadowBay shop! 10x Ritalin 10mg - Immediate Release ready for instant dispatch. Double vacuum sealed, professional MBB stealth. 99% delivery rate across Australia.",0.283201 BTC,Australia,Australia,5.00/5,
